Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"Eu te amo: 😡🤢🤢😡😡🥵🥵😭😭😨😰😱😨🤮😨😡🤮🤢🤮🥵😰🤬🤮🤮🤢🤮😡🥵😡🤢🤮🤮🤢🤢🤮😱🥵😡😱😡🥵😡😱

Comprei chocotone pra você: 🤩😍🥰😘🥰🥰😍🤩🥳🤩🤩😘🥰😏😍🤩😘🥳😏😘🥰🤩🥳😍😘😘🥳🤩🤩😍🥳😘😘😔🥰😋🥰😍🥰😘😍🥰😘",2020-11-15 15:37:24,pt,,0.0,0.0,,Luísa,Nem tento resumir,3598.0,2835.0,128.0,139.0,0.0,False,,,@Luh_Aurea_
"@bela_reis nó, tem muitas questões! ele ganhou MTA popularidade pelo rigor no controle da pandemia, mas não é flor que se cheire não kk 

como as outras pessoas que estavam concorrendo não eram tão conhecidas, isso ajudou
mas a campanha da Áurea foi linda demais!!",2020-11-15 15:37:22,pt,,42.0,0.0,@bela_reis,letícia 🌈,"nem perde seu tempo

📷  história || fotografia || relações raciais || estudos de gênero || sapadramas",57640.0,114338.0,2285.0,1934.0,2.0,False,,,@reiseocaos
n consigo acreditar q esse Kalil safado vai ganhar não,2020-11-15 15:37:04,pt,,1.0,0.0,,Marquezinha 🤑,,5308.0,2064.0,188.0,303.0,0.0,False,,,@ari_zamily
"@emersongg_ @ProfFlavin @otempo Kalil sinceramente não tenho nada contra, tem defeitos e virtudes, agora esses outros dois aí que vc citou, socialistas, arruasseiros, comunistas que usufruíem de coisas capitalistas. Hipocritas que não valem o que o gato enterra. Porto Alegre e São Paulo não merecem essas bostas",2020-11-15 15:36:47,pt,BR,2.0,0.0,@emersongg_,Renan Rosa,"Engenheiro Civil, pai do Ronaldinho. Um dos mais de 8 milhões de Loucos da cabeça que amam o Cruzeiro!!!",9588.0,4072.0,484.0,364.0,1.0,False,,,@RenanRosa18
"Cruzeirense que vota no Kalil é tudo marica, bandos de frouxos e babacas, o cara odeia Cruzeiro com todas as forças do mundo e o sonho dele é destruir o Cruzeiro, ele já deixou isso claro abertamente!!! #ForaKalil",2020-11-15 15:36:03,pt,,6.0,0.0,,Gleison Cec 🅨,"Cruzeiro Sempre 🦊💙🏆🇭🇳
Brasil acima de tudo, Deus acima de todos!🙏🇧🇷
#BolsonaroEstamosContigo
#Bolsonaroate2026 🇧🇷",11814.0,22767.0,3609.0,5966.0,3.0,False,,,@gleisonsoarees
"Povo de BH, é Áurea e Macaé, tá?",2020-11-15 15:35:59,pt,,3.0,0.0,,Thais,,1754.0,8186.0,411.0,218.0,0.0,False,,,@thaisgdiniz
"@29luizhenrique @JanainaDoBrasil Isso ditador Kalil já fez com seu lockdown maluco e irracional aos moldes da Argentina, #BrunoEngler28",2020-11-15 15:35:59,pt,,0.0,0.0,@29luizhenrique,Trollbot conservador🇧🇷,"Não sou humano! Apenas um bot do Bolsonaro segundo o Datafolha.
Se for progresista ou isentão vaza daqui!",1438.0,721.0,70.0,10.0,0.0,False,,,@RbodoBolsonaro1
"Q delicia o voto em Duda e Kalil. Inclusive Kalil é tão bom q garante q não tenha segundo turno, gerando economia pro trabalhador q tem q deslocar pra votar não precisar  ir duas vezes.",2020-11-15 15:35:54,pt,,9.0,1.0,,Fã do Craque Neto,O homem mais incompreendido do mundo,6891.0,11702.0,298.0,194.0,1.0,False,,,@henrifigueredo
aurea nos trends seria minha esperança????,2020-11-15 15:35:49,pt,,0.0,0.0,,babaia,política bobajada e bichinhos fofinhos,54544.0,200939.0,502.0,436.0,0.0,False,,,@brbara_ribeiro
"@OberdanSilva23 @IBrancao13 @digaormf @photos_guiih Não e admiração,  e reconhecer q o Cara fez oque pode com o que tinha. E elevou o time, já o Grande kalil entrou, saiu, entrou, saiu entrou denovo pra ganhar alguma coisa e viajar o mundo com o dinheiro do clube e ter torcedor cego pra passar pano nisso.",2020-11-15 15:35:48,pt,,0.0,0.0,@OberdanSilva23,Wanderson,"Engenheiro civil, pai, Galo sempre. Deus e bom todos os dias. anti-esquerdista, Anti-petista, ODEIO BANDIDO! 🇧🇷🇺🇸🇨🇦",24521.0,8188.0,607.0,543.0,1.0,False,,,@galoforte1908
Vote Áurea e Tô com Ikis,2020-11-15 15:35:43,pt,,3.0,0.0,,Marcin,"Instagram: MarcinMariano. @Cachazeiros.

Cruzeiro és minha vida. A vida é bela.",7657.0,4452.0,963.0,1008.0,0.0,False,,,@MarcinMarianoM
"Pronto, voto na Aurea garantido hje",2020-11-15 15:35:35,pt,,2.0,0.0,,O Belorizontino,Coach Motivacional via EAD // Phd em Butecologia //1921 🦊💙,28248.0,17390.0,565.0,579.0,4.0,False,,,@CarlosG1993
"Tem que ser burro pra votar no Kalil, o cara não fez porcaria nenhuma",2020-11-15 15:35:35,pt,BR,0.0,1.0,,Santiago 🌻,🌻 18/08/2018 ✝️ - “We shakes hands with devils and walk past them.” @paodequeijin,55997.0,7918.0,630.0,1029.0,3.0,False,,,@kaarolsantiago
e a Áurea abandona outro mandato para perder outra eleição https://t.co/luYeH1Nm6P,2020-11-15 15:34:57,pt,,4.0,0.0,,hernandes,não me chame para o seu sarau,121947.0,21836.0,917.0,28487.0,8.0,False,,,@herdsherdsherds
"O Ciro está nos tt's de novo

Alguns números pra quem gosta do Ciro:

Martha Rocha 12
França 40
Sarto 12
Kalil 55
Goura 12
Juliana 12
Bruno 25
Campos 40",2020-11-15 15:34:54,pt,,136.0,17.0,,Mr. White Democrata 🇧🇷,🚜🌹 Say my name.,14202.0,108212.0,4083.0,3157.0,9.0,False,,,@ww_cironatico
"Haja paciência. Reclama de tudo, tudo tá ruim. Então para de reclamar e faz fdm.",2020-11-15 15:34:51,pt,,0.0,0.0,,Áurea,"Ambiente limpo não é aquele que mais se limpa e sim aquele que menos se suja - Xavier, C.",77.0,258.0,39.0,22.0,0.0,False,,,@aurea_arantes
@queeneleay Sendo q ele não é gender fluid,2020-11-15 15:34:42,pt,,2.0,0.0,@queeneleay,kamarada,You know I read it in a magazine,4982.0,26207.0,233.0,176.0,2.0,False,,,@kalil_pz
Kalil é o prefeito com mais chances de reeleição nas capitais; leia lista https://t.co/KovETNdeS6 via @Poder360,2020-11-15 15:34:09,pt,,0.0,0.0,,Alula SilvaZZZ,"EsquerdaSegueEsquerda.,Repasso noticias. Insultos: block e denúncia.Defendo negros,indios, Lgbts.
Sou Lula sempre!!Direita, não me siga por favor.",120839.0,220615.0,26590.0,26964.0,36.0,False,,,@Amarulacarvalho
"Candidato a vice-prefeito, na chapa de Áurea Carolina, vota Léo Pericles registra seu voto na EE Deputado Ilacir Pereira Lima, no Bairro Cachoeirinha.

Acompanhe a cobertura das Eleições 2020 no https://t.co/N64Gxd5Bvh.
#HDnaseleições2020 #eleições2020 #belohorizonte https://t.co/ulfwe0hQWk",2020-11-15 15:34:08,pt,,0.0,1.0,,Jornal Hoje em Dia,"Nosso papel é informar! Aqui você encontra o que é notícia em Belo Horizonte, Minas Gerais, no Brasil e no mundo!
Perfil oficial do #JornalHojeemDia",191634.0,1707.0,645.0,168500.0,590.0,False,,,@jornalhojeemdia
"@ProfFlavin @otempo @RenanRosa18 Renan tá na torcida por ela em Porto Alegre, Boulos em São Paulo e Kalil em BH!",2020-11-15 15:33:57,pt,,0.0,0.0,@ProfFlavin,FALTAM 40,"NUTRICIONISTA
¯\_(ツ)_/¯",19743.0,24318.0,1027.0,629.0,3.0,False,,,@emersongg_
tomara q as pesquisas estejam erradas e a áurea vá pro 2º turno com o kalil e ganhe,2020-11-15 15:33:49,pt,,1.0,0.0,@ttdodanyell,"love, duny",meio ambiente 🌱 cefet mg,1595.0,1153.0,186.0,126.0,0.0,False,,,@ttdodanyell
"@FalabellaCida, boa sorte! Estou na torcida por você, pela Bella, pela Áurea e pela Duda!",2020-11-15 15:33:46,pt,,0.0,0.0,@FalabellaCida,Fabiana,"Fonoaudióloga, funcionária pública e doutora em Estudos Linguísticos.",34.0,1390.0,43.0,3.0,0.0,False,,,@FabianaPenido1
@kioful infelizmente sim😔😔 to sofrendo q n vo poder votar na duda nem na aurea viu,2020-11-15 15:33:30,pt,,2.0,0.0,@kioful,julha,tchubirau daum daum das ideia,49027.0,17047.0,1145.0,1793.0,0.0,False,,,@juhlopes_13
"@MuriloKazack Tô torcendo tanto pelos resultados de vcs! Aqui meio que já sabemos que não vai dar pra Áurea, que seria o melhor pra nós, mas dá um medo do candidato do Bolsonaro receber muitos votos",2020-11-15 15:33:24,pt,,0.0,0.0,@MuriloKazack,✨🦋 𝔓𝔞𝔲𝔩𝔞 🦋✨,"ENTP. Rabisqueira, moça da biblioteca e uma viciada em café. Ah! falo muita abobrinha nas horas vagas (você foi avisado!). 👿",47230.0,31071.0,347.0,1291.0,14.0,False,,,@monstrenga__
Vi a foto do Kalil quase beijei a urna. Kalil e Duda Salabert ❤️,2020-11-15 15:33:19,pt,,1.0,0.0,,cupim de coração 💔,"vegano não-praticante, apaixonado pelo Belo",42619.0,15517.0,907.0,1572.0,12.0,False,,,@gusttcosta
Eleições em BH: Cabo Xavier vota no Planalto e se diz indignado tempo de rádio dos partidos https://t.co/F2v8QJ66Dl,2020-11-15 15:33:10,pt,,1.0,0.0,,O Tempo,"Perfil oficial do jornal O Tempo, de Belo Horizonte, Minas Gerais.",362342.0,2043.0,64.0,355112.0,906.0,True,,,@otempo
"nas pesquisas a áurea tá com apenas 6% de votos 

no meu insta e twitter ela tá com 100% 

meu ciclo social me enche de expectativas",2020-11-15 15:33:06,pt,,1.0,0.0,,"love, duny",meio ambiente 🌱 cefet mg,1595.0,1153.0,186.0,126.0,0.0,False,,,@ttdodanyell
"@priscilllando Infelizmente não estou em BH e vou justificar meu voto, mas muito feliz que meu candidato Kalil vai ganhar de lavada!",2020-11-15 15:33:00,pt,,0.0,0.0,@priscilllando,🌈La reina del Surto,"Do rio que tudo arrasta se diz que é violento mas ninguem diz violentas as margens que o comprimem.Não aceito palavrões e ofensas em meus twitters, ok?",3932.0,2300.0,115.0,64.0,0.0,False,,,@adrianafrade
"Bichas cruzeirenses da 3ª divisão! Lembram do Atlético, Frangas Rosas, Kalil, etc ? 

Nós vamos ganhar e vamos chutar a bunda deles!!! 

Chuta que é macumba esse Kalil! 

#forakalil https://t.co/gJeKKMnw3J",2020-11-15 15:32:51,pt,,1.0,0.0,,Bonoro #Bolsonaro2022 .380❁,06/09/2018 ex Militante do PSOL tenta assassinar Jair Messias Bolsonaro #CACs 🚀ou uma 🛶?,28547.0,18770.0,3663.0,3282.0,1.0,False,,,@bonoropistol
"Esse Engler achando que vai para o segundo turno, é tipo eu pensando que vou acabar matéria acumulada kkkkkkkkkkkkkkkkkkkk BH tem dono e ele chama Kalil 😁",2020-11-15 15:32:45,pt,,0.0,0.0,,Tetê Cardoso 🧚‍♀️,"25, geminiana,
acadêmica de Medicina
https://t.co/UQ1hcJ9bLA",970.0,325.0,150.0,16.0,0.0,False,,,@anatcardoso_
"@cinthiaairesm Eu queria um segundo com a Áurea,  mas se fosse um bolsonarista contra Kalil no segundo turno, eu votaria nele sem nem pensar!",2020-11-15 15:32:31,pt,,1.0,0.0,@cinthiaairesm,Bruno Miranda,"Vôlei, Minas, Futebol, Cruzeiro, Música, Séries, Filmes, Livros...
🏐⚽️💙",83778.0,24546.0,1590.0,1833.0,17.0,False,,,@bbmiranda10
emocionei vendo o rostinho da iza e aurea,2020-11-15 15:32:25,pt,,0.0,0.0,,M 🏳️‍🌈// vote Iza 50099,"chefe comunista, crítica de futebol em copacabana & grande apreciadora de batidas de limão @cruzeiro | história-ufmg",34647.0,48860.0,403.0,404.0,1.0,False,,,@_marioliveira20
"@bela_reis Eu vou votar na Áurea, mas tenho muitos amigos da esquerda que vão votar no Kalil pela maneira que ele lidou com a pandemia na cidade (que realmente foi surpreendente comparado com outras capitais). Totalmente do lado da ciência e da informação.",2020-11-15 15:32:12,pt,,73.0,0.0,@bela_reis,Mariana Peifer,,54.0,531.0,133.0,18.0,0.0,False,,,@MarianaPeifer
aurea no segundo turno = cu liberado so chamar na dm https://t.co/Ohv23owWXR,2020-11-15 15:31:57,pt,,1.0,0.0,,ana ⚢,humor&piadas,35678.0,20803.0,570.0,854.0,3.0,False,,,@anallisb
"#Eleicoes2020 'Neste momento ninguém ganhou ou perdeu a eleição', diz João Vitor Xavier
https://t.co/T0EFNu74sk https://t.co/Ggnl3DCzgI",2020-11-15 15:31:57,pt,,11.0,1.0,,Estado de Minas,"Perfil oficial do Jornal Estado de Minas. 
Instagram: https://t.co/4uq8KBjKVN
Facebook: https://t.co/O2yXRhczuW",235105.0,596.0,361.0,542816.0,923.0,True,,,@em_com
Queria tanto poder votar na Áurea 🥺😭,2020-11-15 15:31:47,pt,,1.0,0.0,,vivivivivivivivivivi,,4525.0,10364.0,286.0,182.0,0.0,False,,,@vivisfl02
Em Belo Horizonte não podemos aceitar novamente o Kalil! https://t.co/fhvchAOX3h,2020-11-15 15:31:45,pt,,1.0,0.0,,🇧🇷😎 FOLHA DE DIREITA,Deus ➡️ Pátria ➡️ Família,449.0,877.0,192.0,55.0,0.0,False,,,@folhadireira777
ansioso por Áurea vencendo a eleição e deixando a prefeitura para disputar o governo do Estado,2020-11-15 15:31:42,pt,,8.0,0.0,,rafael,"rafa ou fael, escolha",13702.0,9968.0,394.0,249.0,0.0,False,,,@leafarhpm
"43 ubs pra 3 realmente é muita diferença do governo anterior pra o do Kalil, mas ele abriu o hospital do barreiro que era um problema de anos em bh",2020-11-15 15:31:31,pt,,1.0,0.0,,Nayara with an y,"Porque o pecado não terá domínio sobre vós, pois não estais debaixo da lei, mas debaixo da Graça. 🖤",13132.0,34787.0,205.0,145.0,0.0,False,,,@nayaramaurilio
se o kalil se reeleger no primeiro turno eu saio da cidade nmrl,2020-11-15 15:31:30,pt,,0.0,0.0,,mila,fan account,33972.0,55912.0,609.0,1347.0,23.0,False,,,@jbwndr
que boulos e aurea consigam ir pro segundo turno amém,2020-11-15 15:30:55,pt,,0.0,0.0,,manon's gf,last year i abstained / this year i devour,9023.0,4185.0,670.0,806.0,11.0,False,,,@inejghafw
"O deputado estadual e candidato a prefeito de Belo Horizonte, João Vítor Xavier, @23cidadania, votou nesta manhã. Ele criticou a ausência de debates nas #eleições2020. A TV Assembleia continua com  programação especial. Assista aqui: https://t.co/oHVdQXriyJ https://t.co/A6PPV4doZF",2020-11-15 15:30:50,pt,,0.0,1.0,,TV Assembleia MG,"Destaques da programação e novidades da emissora.        
Fale conosco: tv@almg.gov.br
Acompanhe nossa programação.",18925.0,1352.0,474.0,9520.0,62.0,True,,,@tvalmg
@Confaria3 Kalil já ganhou amor,2020-11-15 15:30:49,pt,,12.0,0.0,@Confaria3,s.,"✰ — 𝗱'𝗮𝗺𝗲𝗹𝗶𝗼 sisters, 𝗵𝗶𝗱𝗮𝗹𝗴𝗼, 𝗴𝗿𝗮𝗻𝗱𝗲, 𝗺𝗲𝗻𝗱𝗲𝘀, 𝗯𝗽, 𝗿𝘂𝗲𝗹
› 𝗆𝗒 𝗌𝖺𝖿𝖾 𝗽𝗹𝗮𝗰𝗲. 🏡",30881.0,92366.0,977.0,1053.0,2.0,False,,,@kissesmaisa
"@BolsonaroSP Quem paga mais a folha, fica sempre na liderança... em BH o Kalil disparou, o @BrunoEnglerDM tem só 2%. Vamos aguardar....",2020-11-15 15:30:24,pt,,0.0,0.0,@BolsonaroSP,LUC🅰️S ROBERTO,"amo meu time, clube Atlético Mineiro e também gosto muito de acompanhar noticiário de uma política correta e digna...",3038.0,3587.0,540.0,137.0,1.0,False,,,@lucasroberto89
"Bruno #Engler disse que é o mais forte nas redes sociais e acredita na ida ao 2º turno.

Confira: https://t.co/8ehGM1I2RH #R7Minas #Eleições2020",2020-11-15 15:30:19,pt,,1.0,0.0,@recordtvminas,Record TV Minas,"Informação, entretenimento e interação. Bem-vindo ao Twitter oficial da RecordTV Minas! Nos acompanhe também no Instagram: https://t.co/OW1loO6YId",76620.0,1495.0,116.0,123297.0,116.0,True,,,@recordtvminas
Eu queria votar em BH só pra votar na Áurea aff mas tenho que votar em contagem,2020-11-15 15:30:12,pt,,0.0,0.0,,Isabela,"20♊
Ed. Física/UFMG 📚",16768.0,9091.0,384.0,547.0,2.0,False,,,@belaasilvaa
"@bela_reis A gestão dele foi muito boa principalmente nesse momento da pandemia, a vitória dele é válida mesmo eu amando a Áurea",2020-11-15 15:30:10,pt,,37.0,0.0,@bela_reis,Gabriela,crises e surtos,71893.0,3668.0,98.0,214.0,2.0,False,,,@gabrinevesp
"Os bozonóides tudo puto porque os candidatos deles não fizeram nem para o café aqui em Belo Horizonte. O bozo acabou, seus burros! Kalil fez um trabalho excelente na pandemia. Gente que sabe cuidar de gente é o que está na moda agora.",2020-11-15 15:29:56,pt,,1.0,0.0,,Lili,"Democracia é uma chatice. Também odeio, mas ainda é a melhor forma de governo que existe.",25969.0,141495.0,950.0,1838.0,1.0,False,,,@LilianeRosa_
@lxcelso kalil já ganhou avisa,2020-11-15 15:29:02,pt,,0.0,0.0,@lxcelso,anna,,20140.0,9867.0,2581.0,2842.0,9.0,False,,,@liarswf
"Será que o Boulos vai pro segundo turno? Pq já perdi as esperanças aqui em BH, vai ser Kalil em primeiro turno ctz https://t.co/Am73MO5glc",2020-11-15 15:28:30,pt,,1.0,0.0,,apenas uma camponesa,"sou designer e faço umas lives de games com humor e piadas lá no Facebook |
https://t.co/Hi1Q50O4eM",6266.0,8107.0,465.0,180.0,2.0,False,,,@pirigothicx
E o Bruno Engler que foi votar com uma camisa do Bolsonaro. Ainda quer saber pq vai perder?,2020-11-15 15:28:18,pt,,0.0,0.0,,jujuhcarol,"Biomédica, assessora técnica, libriana, consumista, estressada, amo cachorros (Meg, Mel e Maya), cruzeirense ... #elenao  🤗",12926.0,1424.0,222.0,177.0,4.0,False,,,@jujuhcarol
@MozartLisboa I love you china então kkkkk bora de Kalil.,2020-11-15 15:27:47,pt,,0.0,0.0,@MozartLisboa,Diego Sete,,200.0,94.0,41.0,6.0,0.0,False,,,@SeteDiego
"A associada Milena Aurea iniciou no dia 11 a publicação de uma série de vídeos que antecede lançamento da mostra virtual ""Projeto Eu Sou"", onde reflete sobre a existência feminina, abordando questões como padrão de beleza, racismo, gordofobia e transfobia
https://t.co/6uPduPJtKD",2020-11-15 15:27:36,pt,,0.0,0.0,,ARFOC São Paulo,"Associação de Repórteres Fotográficos e Cinematográficos no Estado de SP.

Whatsapp | Fone: 011 3231-5019
https://t.co/JkoPJSea7j
https://t.co/sP90dhjhi6",842.0,350.0,277.0,195.0,1.0,False,,,@arfocsp
Kalil conto com vc,2020-11-15 15:27:31,pt,,0.0,0.0,,Luiz ⚡️,@imluxcaxx 👬💖,1651.0,826.0,111.0,111.0,0.0,False,,,@luizgl_
@duspicb vota na aurea,2020-11-15 15:27:03,pt,,0.0,0.0,@duspicb,💰 ianzin 🐊,20 ♦️,14906.0,24741.0,397.0,564.0,0.0,False,,,@i4nzin
"Minha caneta safada decidiu não funcionar na hora de assinar o nome e tive que usar a que tava junto com a mesária. Também, não compro caneta a séculos.",2020-11-15 15:27:03,pt,,1.0,0.0,,Kalil,"Então, é a vida!",864.0,7658.0,364.0,240.0,1.0,False,,,@kalil_ribeiro
"Gente, eu tô passada com BH que vai reeleger o Kalil em primeiro turno com + 60% dos votos!

Povo da esquerda, ele é tudo isso mesmo?",2020-11-15 15:26:53,pt,,333.0,2.0,,Isabela Reis,"Jornalista, capricorniana, macumbeira, ativista e podcaster no Angu de Grilo. Crio conteúdo no https://t.co/NzDYqGK7EM / isabelaolreis@gmail.com",97987.0,15758.0,575.0,37198.0,82.0,False,,,@bela_reis
cérebro dos eleitores do joão vitor xavier https://t.co/uaAEZqfFMT,2020-11-15 15:26:19,pt,,3.0,0.0,,João X,🤙 Insta: joaopxavier_,19351.0,59524.0,507.0,636.0,1.0,False,,,@JoaoPXavier_
@prValdeir Kalil reeleito facil 😎,2020-11-15 15:26:13,pt,,5.0,0.0,@prValdeir,Felipe🐔🐔🐔🐔,Galoo🐔🐔,1386.0,2131.0,160.0,17.0,0.0,False,,,@FelipeCarmo27
"Eu votei na Áurea Carolina, mas o uso político da situação de alagamento da região da Vilarinho foi lamentável

a região ali alaga desde que ela existe, aí magicamente o único culpado é o último prefeito https://t.co/eDbIn73fFB",2020-11-15 15:25:58,pt,,4.0,0.0,,Tulips,̿̿ ̿̿ ̿̿ ̿'̿'\̵͇̿̿\з= 🤡 =ε/̵͇̿̿/’̿’̿ ̿ ̿̿ ̿̿ ̿̿  Ta-Em-CHoK kk❓⚡,440.0,233.0,18.0,19.0,0.0,False,,,@uscarasambam
"Bruno Engler vai votar com a camisa do Boçal, apoia esse merda e flw q se ganhar, pode vir a segunda onda do COVID q vai deixar tudo aberto, ou seja, foda-se se a população morrer",2020-11-15 15:25:56,pt,,0.0,0.0,,Alberto Saldanha,"Professor de Matemática, estudante de Ed Física.
Jogo RPG no @podrolar: https://t.co/5fdX07zgsG

stream de jogos: https://t.co/tvy7mz6RSg",7196.0,193.0,143.0,260.0,3.0,False,,,@albertosaldanha
ainda bem que eu não vi ninguém falando que ia votar em joão vitor xavier 🙏,2020-11-15 15:25:50,pt,,0.0,0.0,,Lulu Maneia,Cruzeiro Esporte Clube,27064.0,21574.0,3808.0,880.0,0.0,False,,,@LuisaManeia
@eugenioraggi eu fui de Áurea e @NegrasSim! 👊🏻💛,2020-11-15 15:25:46,pt,,2.0,0.0,@eugenioraggi,Bruno Miranda,"Vôlei, Minas, Futebol, Cruzeiro, Música, Séries, Filmes, Livros...
🏐⚽️💙",83778.0,24546.0,1590.0,1833.0,17.0,False,,,@bbmiranda10
mentira que vai ter briga no grupo da família pq meu tio falou mal do kalil kkkkkkkkkkkkkkkkkkkkkkkkk,2020-11-15 15:25:44,pt,,0.0,0.0,,dani,bh/mg ♌,131537.0,64322.0,448.0,3760.0,2.0,False,,,@nieleda_
@camilladelucas Falaram que é o filho do Kalil,2020-11-15 15:25:36,pt,,0.0,0.0,@camilladelucas,A Mais Carente Do Site,"Uma mulher linda, burra, azarada e desgraçada... ela/dela",30919.0,33057.0,322.0,426.0,2.0,False,,,@aizauai
ja votei tomara que papai kalil ganhe hoje mesmo e a duda tbm,2020-11-15 15:25:34,pt,,1.0,0.0,,Be,constantemente revoltada🤬anti-bozo🚫mãe solo👩‍👦geminiana ♊️ solteira 💜 LGBTQ+ 🏳️‍🌈 o único fiel é Deus 🙏🏽,5499.0,8546.0,163.0,54.0,0.0,False,,,@bethaniacarolfe
Votei mas votei triste por não poder ter votado no Alexandre Kalil ou na Martha Rocha,2020-11-15 15:25:29,pt,,2.0,0.0,,thiago🌹🇧🇷,Administrador. Doutorando em Marketing. Interessado em comportamento do consumidor.,24894.0,13298.0,681.0,524.0,7.0,False,,,@tuui_dm
"@JanainaDoBrasil Kalil simplesmente não é o prefeito de BH, ele é o governador de MG, se ele não tivesse tido a postura na pandmeia os demais prefeitos de MG teria sido levados por Zema (horroroso), mas até Zema se levou um pouco do Kalil.",2020-11-15 15:25:05,pt,,0.0,0.0,@JanainaDoBrasil,Eduardo de Costas 🇧🇷,Perfil humorístico.,3073.0,2965.0,293.0,203.0,0.0,False,,,@EduardoDeCostas
"@dullimm @ManuelaDavila Tô torcendo pra isso acontecer!!

Aqui vai dar Kalil, provavelmente, mas eu votei na Áurea Carolina, queria que ela conseguisse ao menos o segundo lugar!",2020-11-15 15:24:49,pt,,2.0,0.0,@dullimm,Strange Little Girl,"les temps sont durs pour les reveurs 🌈


Este perfil não retuíta imagens sem descrição. Não sabe descrever? Pergunte-me como.

Ela/Dela",85968.0,86552.0,400.0,827.0,10.0,False,,,@stlittlegirl
"@radioitatiaia Kalil é odiado em BH, basta ler os comentários de tudo que vocês postam dele.",2020-11-15 15:24:47,pt,,0.0,0.0,@radioitatiaia,Oliveira ,"Conservative ~ I am not politically correct ~ No communism.  Meu jeito, recuse imitações.™",43512.0,5564.0,209.0,2847.0,12.0,False,,,@alxpqno
A mulher reclamando cmg quando fui votar que tá puta com o Kalil  por causa das obras pra previnir o alagamento na vilarinho e logo em seguida jogou lixo no chão véi kkkkk ENFIM A HIPOCRISIA NÉ MORES,2020-11-15 15:24:45,pt,,7.0,0.0,,naclara,insta: @anacl4,1209.0,1818.0,159.0,155.0,0.0,False,,,@anaclal
"@Rconstantino Já votei!
Bruno Engler 28 e para Vereador Nikolas 28000 👊🇧🇷",2020-11-15 15:24:44,pt,,2.0,0.0,@Rconstantino,Rô Carvalho,"Quando você tem a auto estima elevada, você  torce pelo  sucesso dos  outros!!!
Pátria amada Brasil🎶🇧🇷",9167.0,46976.0,953.0,1044.0,0.0,False,,,@carvalho_mg
"acabei de ouvir 10 minutos de um pró bruno engler que se intitulou ""bolsonar0 desde criancinha"" e eu quase passei mal em cima das nozes que eu tava comprando QUE ÓDIO. o principal argumento contra o kalil é que BH tá cheio de CHINESES e isso tá virando bagunça (???)",2020-11-15 15:24:30,pt,,0.0,0.0,,🐱 | sasha grey 🐰 | 🐥,rather be dead than cool • 26 • vegetarian & eco enthusiast,111557.0,5543.0,509.0,1179.0,13.0,False,,,@thaisirreal
@JanainaDoBrasil Kalil é FODA! Ponto!,2020-11-15 15:24:29,pt,,0.0,0.0,@JanainaDoBrasil,Frédson Andrade 🌎🌍🌏,"♊ Geminiano | Ascendente: ♍ Virgem
                            👥 Solteiro
📚 Ciências Contábeis 🎓 UFMG
                            💼 Contador Habilitado",3602.0,15450.0,885.0,283.0,0.0,False,,,@FrdsonAndrade1
aurea no segundo turno = como o do ******,2020-11-15 15:24:27,pt,,0.0,0.0,,𝒊𝒕'𝒔 𝒕𝒓𝒆𝒗𝒐𝒓 𝒚𝒐,𝑓𝑎̃ 𝑖𝑟𝑟𝑒𝑣𝑜𝑔𝑎́𝑣𝑒𝑙 𝑑𝑎𝑠 ℎ𝑎𝑟𝑚𝑜𝑛𝑖𝑎𝑠 𝑑𝑜 𝑝𝑜𝑝 || 𝑟𝑒𝑐𝑙𝑎𝑚𝑎̃𝑜 𝑛𝑎𝑠 ℎ𝑜𝑟𝑎𝑠 𝑣𝑎𝑔𝑎𝑠 || 𝑒𝑙𝑒 • 𝑑𝑒𝑙𝑒 🏳‍⚧,15938.0,28917.0,791.0,594.0,2.0,False,,,@itscubami96
"Exerci meu dever patriótico
Votei Bruno Engler 28
Vamos Belo Horizonte
Fora Kalil",2020-11-15 15:24:24,pt,,5.0,0.0,,John Connor,Um homem sem liberdade não vale porra nenhuma. - Jair Messias Bolsomito,14936.0,5498.0,315.0,210.0,0.0,False,,,@cobretticonnor
Povo de bh votem na aurea!,2020-11-15 15:24:04,pt,,1.0,0.0,,bia potts ahs10 🌙☀️,ayrt 💙 | clara my soulmate,754.0,478.0,658.0,473.0,1.0,False,,,@sparkspaulsonx
Já fiz meu papel de eleitora e votei 50 Áurea Carolina e 12.000 Duda Salabert❤️,2020-11-15 15:23:56,pt,,13.0,3.0,,ártemis,olhos de cigana oblíqua e dissimulada,6681.0,5201.0,233.0,678.0,0.0,False,,,@comunagata
"mentira que tem fancam do kalil, que nivel a gente chegou senhor",2020-11-15 15:23:55,pt,,0.0,0.0,,luh²⁸,"""When did I first know? "" I always knew • a/ela/-a • @flowerxbby ♡",19355.0,59810.0,2139.0,2410.0,49.0,False,,,@whylagum
Mais 4 anos de Kalil,2020-11-15 15:23:54,pt,,0.0,0.0,,Scolari FC,"e no meu peito vou levar, pela eternidade nunca vou te deixar 💙 @Cruzeiro || @realmadrid",53495.0,38286.0,412.0,520.0,0.0,False,,,@iza_1921
