Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"Ontem vi trecho da entrevista de um tal de Bruno Engler, sei lá, candidato a prefeitura de BH, maluco é lunático.",2020-11-11 11:56:06,pt,,0.0,0.0,,Lorram Henrique,"Cruzeirense, web dev, designer, beerchato, canhoto, comedor de hamburguer. Aqui vc encontra amenidades, conversa de buteco e reclamações da vida.",26953.0,805.0,310.0,321.0,8.0,False,,,@lorramhg
"@DiogenesSevero @alexandrekalil Vi que é contra o kalixo e eu também. Por isso @Bruno Engler 2️⃣8️⃣ é o meu Candidato.
@nikolas_dm  2️⃣8️⃣0️⃣0️⃣0️⃣ para Vereador",2020-11-11 11:55:41,pt,,1.0,0.0,@DiogenesSevero,Fernando,"Conservador de direita.
cristão, profissional da segurança privada, armamentista. 🇧🇷",722.0,4614.0,467.0,192.0,1.0,False,,,@NandorGarcia
"@Liddel8 @PastorLiomar Temos q nos unir e elegermos uma grande base de apoio à direita conservadora. Vamos lá! Podem não ser os candidatos ideais, mas não são inimigos do PR e nem inimigos do Brasil. BH/Bruno Engler, Rio/Crivella, SP/ Russomano .",2020-11-11 11:55:37,pt,,9.0,3.0,@Liddel8,Henrique G Goncalves,Aposentado da VALE como Gerente Geral. Graduado em Adm. Empresa. Pós-graduação em Marketing. Consultor autônomo.,20402.0,107125.0,870.0,907.0,2.0,False,,,@scalongg
Bora galera falta pouco @nikolas_dm  vote no Nikolas em BH @BrunoEnglerDM  e no Bruno pra prefeitura .fora Kalil https://t.co/SeofY6d5J3,2020-11-11 11:55:24,pt,BR,0.0,0.0,,Geraldo Márcio,"conservador, anti comunista ,anti globalista Globo lixo",9918.0,8581.0,1116.0,382.0,0.0,False,,,@GeraldoMarcio38
Filhas da puta,2020-11-11 11:55:13,pt,,0.0,0.0,,Soso pra vcs,🤡🔫,69.0,438.0,82.0,24.0,0.0,False,,,@kalil_sophia
@saritacoelho Eu vou de Bruno Engler BH,2020-11-11 11:53:02,pt,,0.0,0.0,@saritacoelho,Lulude Rabelo,"historiadora, conservadora, patriota",8025.0,17651.0,538.0,261.0,0.0,False,,,@LuludeLulude
"Eu vivo pra ver edits da Aurea e da Marisa, façam mais 🥺",2020-11-11 11:50:56,pt,,8.0,2.0,,maria 🌈,"feminist ♀️
Dream with ambition, lead with conviction, and see yourselves in a way that others may not, simply because they've never seen it before",3794.0,5925.0,82.0,143.0,1.0,False,,,@maryhklb
"Ontem respondi uma pesquisa de intenção de voto do Data Folha pela 1° vez, se depender de mim Áurea Subiu 10 pontos na pesquisa do tanto que exaltei ela 

E o aplicador era ruimzin demais viu, obrigado Meios e Joscimar por ter me ensinado a aplicar um Survey direito",2020-11-11 11:48:35,pt,,28.0,1.0,,Ivan,"reclamar da vida 



























































Ciências Sociais UFMG",1735.0,25344.0,742.0,576.0,0.0,False,,,@ivan_wallace
"Belo Horizonte - Alexandre KALIL vencendo , seguimos com MAURO MENDES (DEM), Mato Grosso , como HEAD RENDA do orgulho brasileiro do agronegócio . Brasil que ALIMENTA 100% do Brasil e alimenta 18% do PLANETA. MATO GROSSO - orgulho brasileiro. https://t.co/2SUI1q4t7m",2020-11-11 11:48:30,pt,,0.0,0.0,,IW BRASIL,"IW BRASIL - política , gestão , controle de qualidade total ISO 9000 - iwtradingbrasil@Gmail.com",2837.0,1.0,562.0,81.0,1.0,False,,,@BrasilIw
"A notícia do dia. Na lanterna 🔦 Candidatos de Bolsonaro não decolam. Russomanno, Crivella, Bruno Engler, BH, Delegada Patrícia, Recife, Capitão Wagner, Fortaleza e Coronel Menzes, Manaus. ⁦@valoreconomico⁩ https://t.co/Ovg3B7c4cV",2020-11-11 11:47:59,pt,,0.0,1.0,,Josie Melo 🇧🇷ela é nossa,Economia,64619.0,99546.0,1196.0,2449.0,22.0,False,,,@Josie_Melo
"Olá BH
BRUNO ENGLER 
Essa é a direção do presidente Bolsonaro não volte em comunista 
Depois não reclame",2020-11-11 11:47:02,pt,,0.0,0.0,,Josafá Estrela,. A pessoa que procura segurança no Deus Altíssimo e se abriga na sombra protetora do Todo-Poderoso,22336.0,22617.0,3628.0,1859.0,1.0,False,,,@estrela_josafa
"@jairbolsonaro Jair, com todo o respeito, que homem!! ❤️👏🏼👏🏼👏🏼👏🏼👏🏼",2020-11-11 11:47:01,pt,,0.0,0.0,@jairbolsonaro,ÁureaBB 🇧🇷🇮🇱🇺🇲 🦞,"🇧🇷🇧🇷🇧🇷 Advogada, unida à Direita brasileira contra o socialismo.
O preço da liberdade é a eterna vigilância. 🇧🇷🇧🇷🇧🇷",3431.0,28657.0,451.0,291.0,0.0,False,,,@aurea_sobrinho
@enzooll @danestacom sim pois    só existe a  eleição  do executivo a  Câmara de  BH  é  uma beleza  y   as projeções são lindas  (claro que não tá falando do Kalil né mano que má vontade vcs tem com o PSOL no geral tá é loco),2020-11-11 11:46:37,pt,,2.0,0.0,@enzooll,felipe,haha i hope i'm not just a doido da internet to you guys but a friend too,50131.0,19489.0,396.0,776.0,9.0,False,,,@fffffffelipe_
Belo Horizonte - Bruno Engler eleito - Seguimos na IDH79 renda com HEAD Romeu ZEMA,2020-11-11 11:46:19,pt,,0.0,0.0,,IW BRASIL,"IW BRASIL - política , gestão , controle de qualidade total ISO 9000 - iwtradingbrasil@Gmail.com",2837.0,1.0,562.0,81.0,1.0,False,,,@BrasilIw
"@AndreiaSadi O Maia, enquanto Presidente da Câmara, deveria abrir o Processo de impeachment; Chega de nota de repúdio.",2020-11-11 11:45:01,pt,,0.0,0.0,@AndreiaSadi,AureaLuniere,,36.0,33.0,52.0,2.0,0.0,False,,,@aurea_luniere
"Kalil sendo reeleito no primeito turno em BH, kkkkkkkk gente, o que está acontecendo .....",2020-11-11 11:44:40,pt,,0.0,0.0,,Pepe 🏆🏆🏆 - Ôto 🐾 🌊,"Personagem Flamenguista raiz, Anti-FlaNutella.
99% #Flamengo, mas aquele 1% é #Liverpool.
Anti PT. 
Hipocrisia Zero. 

Analista de sistemas e Trader Esportivo.",129564.0,1673.0,2392.0,15513.0,36.0,False,,,@Pelaipinh0
@amandaabz_ Seu nariz kkkkkkkkkkk,2020-11-11 11:42:28,pt,,1.0,0.0,@amandaabz_,Aline Áurea 🎀,@MileyCyrus 👑 C.E.C 🦊💙 Medicina Veterinária 🐶🦁🐰🐮🐵🐥🐴🐯🐼🐻🐷🐹🐱💞,1283.0,4496.0,149.0,43.0,0.0,False,,,@Aliine_Aurea
@Vianelli1921 @sergioluizcesar @thalesacp @LeoTito1908 É o povo Kalil ganha no primeiro turno,2020-11-11 11:42:25,pt,,0.0,0.0,@Vianelli1921,🇧🇷RAI 🅰️NTIF🅰️ 🌹🚩🇧🇷,"•  Engenheiro Mecânico Progressista;

•  Atleticano Galo doido;

•  Preto militante;

•  Humanista e o maior inimigo da falta de empatia.",4628.0,1685.0,1071.0,1053.0,4.0,False,,,@RAIZOLLA_R13
"Fabiano Cazeca, candidato à Prefeitura de BH, recebe alta após ficar internado por covid-19: https://t.co/IAMoVhUgCx https://t.co/L0zJ29Xohe",2020-11-11 11:41:54,pt,,13.0,1.0,,Rádio Itatiaia,"A Rádio de Minas. Tudo sobre o futebol mineiro, política, economia e informações de todo o Estado. A Itatiaia dá notícia de tudo.",106029.0,2966.0,87.0,1093554.0,953.0,True,,,@radioitatiaia
"@DanielSLacerda @O_Iceberg @mafe_ferraaz Sim, por aqui padece que vai ser Kalil no primeiro turno.",2020-11-11 11:36:38,pt,,1.0,0.0,@DanielSLacerda,Bruno,Frases de efeito não são meu forte,3157.0,3250.0,304.0,78.0,0.0,False,,,@bramospio
"Eu me odeio e eu vou morrer sozinha e vou ficar assim pra sempre pq nunca nunca nunca nunca nunca nunca nunca alguém vai me amar e também mesmo os que amarem vão amar só como amigo msm, pq eu tenho a Áurea da amizade! Rodeada de amigos, ngm que me quer kkkkkk",2020-11-11 11:34:38,pt,,0.0,0.0,,thassiachando,𝘵𝘰 𝘧𝘢𝘭𝘢𝘯𝘥𝘰 𝘮𝘢𝘭 𝘥𝘦 𝘷𝘰𝘤𝘦 𝘯𝘰 𝘵𝘸𝘪𝘵𝘵𝘦𝘳,10112.0,8355.0,70.0,166.0,0.0,False,,,@thassy_grillo
"Palhaçada viu, que isso",2020-11-11 11:34:05,pt,,0.0,0.0,,áurea,22 purin,24154.0,5786.0,193.0,342.0,1.0,False,,,@aurea_lorraine
"Domingo agora é a votação.
Vamos votar para Prefeito e em um Vereador.
Serão eleitos em BH 41 Vereadores.
Vou votar em candidato de DIREITA.
Bruno Engler      28
Nikolas            28.000
Luiz Otávio      51.516
Adriana Borges  51.500
José Antônio     10.110
Dirceu Brandão 10.100 https://t.co/UQl4cT434o",2020-11-11 11:34:05,pt,,6.0,1.0,,jldafonseca,"Em 2020 vamos eleger político com escolaridade, cultura, conservador de direita, honesto e alinhado com Jair Bolsonaro, ou seja, a favor do Brasil.",2551.0,552.0,13882.0,12625.0,2.0,False,,,@jldafonseca
"Se você tem entre 14 e 21 anos e quer trabalhar na Aurea Alimentos como #JovemAprendiz, compareça ao Senai - Braço do Norte/SC - até 13 de novembro de 2020.",2020-11-11 11:33:44,pt,,0.0,0.0,,Engenheiro Fernando,Professor e Engenheiro Químico.,3912.0,55.0,778.0,916.0,6.0,False,,,@ahoradoemprego
"Deixei cair leite em pó dentro do meu guarda roupa, tá tudo cheio de Formiga e agora tenho que lavar tudo de novo, hoje deus olhou e disse "" filha minha, não se levante"" 🤡🤡🤡🤡",2020-11-11 11:33:43,pt,,1.0,0.0,,áurea,22 purin,24154.0,5786.0,193.0,342.0,1.0,False,,,@aurea_lorraine
E já tô aqui no centro então vou voltar pra casa e depois tenho que vim dnv 🤡🤡🤡🤡,2020-11-11 11:31:35,pt,,1.0,0.0,,áurea,22 purin,24154.0,5786.0,193.0,342.0,1.0,False,,,@aurea_lorraine
"Ketley me falou 2 vezes ontem "" traz o cartão do Celso"", e o que eu fiz... Isso mesmo não trouxe 🤡🤡🤡",2020-11-11 11:31:10,pt,,2.0,0.0,,áurea,22 purin,24154.0,5786.0,193.0,342.0,1.0,False,,,@aurea_lorraine
"Isso cansa, o povo brasileiro é muito inocente e burro.

Eu tb desisto desses lugares se esse povo ganhar, Bh também com Kalil. https://t.co/xxAtxNzmWQ",2020-11-11 11:30:57,pt,,1.0,0.0,,Lucas Hernandez Silva,"Sao Bento E-Games@
A esquerda quase ACABOU com o Brasil, acorda meu amigo🇧🇷💪🏼
Por um Brasil sem corrupção 
🇧🇷🙏🏼🇧🇷",5782.0,17559.0,4936.0,4652.0,0.0,False,,,@LucasHer80
"se precisar de uma pessoa lerda eu não sirvo, pqp",2020-11-11 11:30:34,pt,,0.0,0.0,,áurea,22 purin,24154.0,5786.0,193.0,342.0,1.0,False,,,@aurea_lorraine
🤖 Começando a listagem de tweets recuperados para ÁUREA CAROLINA candidato/a ao cargo de PREFEITO de BELO HORIZONTE/MG pelo partido PSOL. Sumiram desde a nossa última checagem 3 tweets.,2020-11-11 11:30:22,pt,,0.0,0.0,,Projeto 7c0 nas eleições,"Projeto especial do 7c0 nas eleições municipais.

Veja os tweets que sumiram das timelines dos candidatos das capitais do Brasil.",7578.0,5.0,0.0,175.0,3.0,False,,,@7c0_eleicoes
"Muitos já tinham perdido ANTES da pandemia, como os trocadores de ônibus. Depois dela então...Kalil FALIU a cidade. #Kalixo #ForaKalil
#BrunoEngler28 https://t.co/fXcvRO8QHw",2020-11-11 11:30:20,pt,,0.0,0.0,,Simone 🇧🇷💙💚👍🏽,"Desejando a limpeza do meu BRASIL nas camadas mais profundas. Confiando sempre que o que fazemos de bom volta para nós e o que fazemos de mal, também. 🙏🏽🇧🇷",7683.0,10702.0,386.0,188.0,0.0,False,,,@Simone59236888
"@carteiroreaca @brunocovas se covas e kalil ganharem pode jogar as urnas eletrônicas no LIXO, na minha OPINIÃO há fraude!",2020-11-11 11:27:55,pt,,0.0,0.0,@carteiroreaca,Cissa Rodrigues 31,,1123.0,4230.0,106.0,32.0,0.0,False,,,@31Cissa
"@AlanFonseca @otempo não fez nada e pois a culpa na pandemia, esse é o resumo da política do Kalil",2020-11-11 11:25:02,pt,,3.0,0.0,@AlanFonseca,ᶜᵉᶜ,@Cruzeiro,20145.0,21869.0,319.0,481.0,1.0,False,,,@alexandrejrcec
"Kalil errou ao liberar a abertura dos shoppings populares no auge da pandemia em BH. 

Mas tem candidato que, em vez de fazer uma crítica justa, prefere costear a xenofobia com discurso de ""shopping chinês"". Será que é o desespero por não sair dos 7 pontos?",2020-11-11 11:23:44,pt,,9.0,0.0,,Lucas Pavanelli,Jornalista do @portalR7 em Minas Gerais | Jornalista de dados e produtor de conteúdo | Embaixador de Inovação Cívica do @okfnbr,2608.0,2076.0,955.0,440.0,5.0,True,,,@lpava
"@zarattz KKKKKKKKKKKKKKKK EU AMO

Mas Friends e Intercâmbio nem contaaaaaa kkkkkkkkkkkk",2020-11-11 11:23:02,pt,,0.0,0.0,@zarattz,Luísa,Nem tento resumir,3565.0,2821.0,128.0,140.0,0.0,False,,,@Luh_Aurea_
"@paulorobnetto Longe de ser gado, sou belo-horizontino... Quer dizer que o senhor acredita em pesquisa? 

O boçal e incompetente do Kalil com 62%? é serio isso? Caso seja realidade, espero mesmo que o povo de BH pague, page muito caro.",2020-11-11 11:22:36,pt,,0.0,0.0,@paulorobnetto,ClôDoEvil,Macho raiz. desde 77,5601.0,10322.0,68.0,57.0,0.0,False,,,@aristogito
Dia 15 vote Bruno Engler 28 em Belo Horizonte. https://t.co/GxXYkxuROR,2020-11-11 11:20:41,pt,,0.0,0.0,,Jumar Gomes,,10235.0,26577.0,1385.0,765.0,0.0,False,,,@GomesJumar
"@lga_bh @Ricardokiari Gente, Bruno Engler na urna!!! Questão de vida ou morte!",2020-11-11 11:17:12,pt,,4.0,1.0,@lga_bh,Alessandra Dias,,7466.0,12448.0,824.0,543.0,0.0,False,,,@Lilith_ah
ÁUREA JÁ FOI RAPPER ESTOU EMOCIONADO,2020-11-11 11:14:10,pt,,2.0,0.0,@oMiguellllll,Kosiniuk ☭ | #Aurea50,"poeta, escritor, adm duma página de memes ruins sobre sociologia, apreciador de limonadas, crítico do Atlético Mineiro e comunista ☭



(ele/dele) 🏳️‍🌈✊🏾",4031.0,5318.0,224.0,118.0,0.0,False,,,@oMiguellllll
"dinheiro para ir em uma entrevista de emprego no centro, por exemplo e os estudantes que estudam no centro (escolas muitas vezes com uma estrutura melhor) e as vezes a renda da familia não permite que ela pegue um onibus.

Áurea é uma das pessoas que conhecem o problema de BH",2020-11-11 11:14:09,pt,,3.0,0.0,@oMiguellllll,Kosiniuk ☭ | #Aurea50,"poeta, escritor, adm duma página de memes ruins sobre sociologia, apreciador de limonadas, crítico do Atlético Mineiro e comunista ☭



(ele/dele) 🏳️‍🌈✊🏾",4031.0,5318.0,224.0,118.0,0.0,False,,,@oMiguellllll
@nerygabriel18 matéria da aurea beibe?,2020-11-11 11:14:06,pt,,1.0,0.0,@nerygabriel18,perdida é eufemismo,"pensa no caos em busca de harmonia, loucura né, prazer.",24529.0,35830.0,418.0,311.0,1.0,False,,,@anaxxxtina
@oreinhadasilva Vc falou tudo! Apesar de que eu não sei se tô com paciência pro segundo turno. Mas eu bem queria Kalil e Áurea na disputa.,2020-11-11 11:11:48,pt,,3.0,0.0,@oreinhadasilva,Pedrosa Nos Rins ®️,Tô aqui pra reclamar! Galo doido 🐔,13955.0,44476.0,839.0,567.0,1.0,False,,,@RaissaPedrosaX
@ehtitooliveira @otempo Troco um dele por 3 Kalil!,2020-11-11 11:11:39,pt,,0.0,0.0,@ehtitooliveira,Everton,Advogado,801.0,1921.0,228.0,46.0,0.0,False,,,@Evertonadvogado
porra áurea fala bem demais né,2020-11-11 11:08:47,pt,,1.0,0.0,,art vandelay,"don't @ me
https://t.co/GAOLMkurEn",56605.0,46805.0,510.0,988.0,39.0,False,,,@jupiterrsound
"Bruno Engler 28
Nikolas Ferreira 28000
Uma boa mudança https://t.co/2lUTEgf9lZ",2020-11-11 11:07:45,pt,,0.0,0.0,,Paulo Ferreira,Rise and rise again until lambs become lions,5238.0,5906.0,297.0,267.0,0.0,False,,,@PauloFe09942428
@nathynagle @Jorgging1 Nossa Kalil É MUITO CHATO PQP POIS TB NAO QUERO MAIS VER CARAI NENHUM,2020-11-11 11:07:30,pt,,0.0,0.0,@nathynagle,Assessora da 131380,,37941.0,30444.0,305.0,227.0,0.0,False,,,@heteropoc
"Kanalha e kalhorda em BH se escreve com K de Kalil.
Acorda BH. https://t.co/2lUTEgf9lZ",2020-11-11 11:06:47,pt,,0.0,0.0,,Paulo Ferreira,Rise and rise again until lambs become lions,5238.0,5906.0,297.0,267.0,0.0,False,,,@PauloFe09942428
"É péssimo não ter segundo turno aqui. Não estamos discutindo os problemas da cidade. Não estamos debatendo projetos de cidade. O segundo turno força isso.
Até agora o que a gente tem é JVX falando baboseira, Kalil pintando uma cidade maravilhosa e Áurea falando pra bolha do PSOL.",2020-11-11 11:04:04,pt,,30.0,5.0,,Homossexualismo culposo,Sem intenção de dar,18687.0,41895.0,947.0,599.0,10.0,False,,,@oreinhadasilva
"@orafaelpaiva @BrunoEnglerDM Tá rolante um PCO tbm.. o que não dá é achar que Rodrigo Paiva vai dar bom, esse é o caminho pra deixar Kalil disputar com PSDB ou PSOL no segundo turno",2020-11-11 11:02:19,pt,,0.0,0.0,@orafaelpaiva,Eric 100k e em pé,Um fisólofo há muito perdido no personagem.,3250.0,5893.0,69.0,70.0,0.0,False,,,@Eskirit
@arquivopolitico Foi nesse debate que o Kalil jogou na cara do João Leite o frango na final de 81.,2020-11-11 11:00:21,pt,,1.0,0.0,@arquivopolitico,Kalilzete,"Encantador de bobos, chatos e bipolares. Esbanjo humildade e educação. Herdei o Galo de papai. Perfil de humor.",5235.0,17.0,531.0,543.0,4.0,False,,,@Kalilzete
"@nikolas_dm Kalil só está aguardando 17 de domingo para mandar fechar tudo novamente em BH ..  e o povo vaca de presépio de lá , ainda vota num cara deste .  Cada povo tem os governantes que merecem .. SP está indo para o mesmo caminho .. meu Deus ...",2020-11-11 11:00:20,pt,,26.0,4.0,@nikolas_dm,Renato Serrano Cruz,,302.0,28.0,118.0,12.0,0.0,False,,,@renatoalligator
Vamos la Bh votem em Bruno Engler https://t.co/byuAPm0seX,2020-11-11 11:00:17,pt,,0.0,0.0,,Neusagomes,Administradora Deus acima de Tudo e Brasil acima de Todos.,3950.0,61736.0,771.0,582.0,0.0,False,,,@Neusago47756207
"@lolaescreva @tparanhos Belo Horizonte tem Áurea Carolina (@aureacarolinax) para torná-la numa cidade inclusiva, humana e justa.
🌻
 #ViraVotoBH #ÁureaPrefeita50 https://t.co/vsnrrjU4Fg",2020-11-11 10:59:53,pt,,3.0,0.0,@lolaescreva,Carlos de S. Teixeira 🙏🏿🇧🇷💪🏿,Antirracista | Futuro Advogado | Presbiteriano,18186.0,12952.0,398.0,1113.0,7.0,False,,,@teixeiracds
Populista como sempre; mentiroso como de costume; irresponsável como nunca https://t.co/uwbCilCWt2,2020-11-11 10:59:24,pt,,2.0,0.0,,José Miguel Dias,,86070.0,35072.0,4622.0,3327.0,0.0,False,,,@dias_mig
@AlbuquerqueDavy Rio: Crivela  São Paulo: Russomano Minas Gerais: Bruno Engler,2020-11-11 10:58:49,pt,,0.0,0.0,@AlbuquerqueDavy,Iracema Mondim,"Brasil acima de tudo e Deus acima de todos 🇧🇷🇧🇷🇧🇷 Bravo não é quem sente medo, é quem o vence. Nelson Mandela, cristã, casada, vascaína, 100%Bolsonaro!",1004.0,1658.0,1320.0,633.0,1.0,False,,,@iracema_mondim
"Concordo!! E tem mais...em BH o Kalil está cotado, segundo pesquisas, para ganhar no 1⁰ turno!! É mole?! A cidade acabou!! Se confirmado isso é como você falou...tem que se F mesmo!! #ForaKalil https://t.co/0eeYBkwYdC",2020-11-11 10:56:09,pt,,2.0,0.0,,Rodrigo,"Católico, Patriota, Direita raiz, Robô do Bolsonaro.",46683.0,47604.0,1903.0,1201.0,0.0,False,,,@Rodrigo06177033
"Joao Vitor Xavier falando q Kalil abriu o ""shopping chinês"" é mais uma prova do demagogo raso q ele é. Chega a dar nojo",2020-11-11 10:54:42,pt,,6.0,0.0,,Jão,Bio degradável,3692.0,3864.0,189.0,105.0,0.0,False,,,@joaotonhodasilv
@AndreiaSadi O troço,2020-11-11 10:54:17,pt,,0.0,0.0,@AndreiaSadi,Jose Kalil 🇧🇷🇱🇧 😷,Relações Internacionais e Comércio Exterior. Culturas e viagens.,380.0,12399.0,566.0,60.0,0.0,False,,,@kalil_jose
@Luh_Aurea_ Kkkkkkkkkkkkkk lindaa 💖💖,2020-11-11 10:52:31,pt,,1.0,0.0,@Luh_Aurea_,Gabriela Campos,♉️ • @_Schoenrock 💘 • Coríntios 13 📖,14953.0,20209.0,622.0,501.0,0.0,False,,,@Campossgabi
Atrasada estou,2020-11-11 10:51:53,pt,,0.0,0.0,,Fulana,10/09❤️ 🌈 pipipipopopo,90611.0,43032.0,1662.0,2532.0,0.0,False,,,@Aurea_lisb
"@g1 Só pra registrar, o Bruno Engler (quem ?) não reconhece a vitória do Biden",2020-11-11 10:48:19,pt,,0.0,0.0,@g1,_Gab_Ca,Atlético-MG ♥️,315.0,949.0,25.0,8.0,0.0,False,,,@Grabiel_nc
"É Isso que o @alexandrekalil Está fazendo com a nossa população!
E ainda com a idade e a nervosia que esta senhora está, corre até risco de um infarto!
ACORDA BELO HORIZONTE!!!
KALIL fora.... https://t.co/a9XjBR768g",2020-11-11 10:48:11,pt,,0.0,0.0,,Rhayssa Cristã,Uma pessoa completamente apaixonada por Jesus ❤🤩,55.0,81.0,64.0,1.0,0.0,False,,,@CristaRhayssa
"Alô mineiros de Belo Horizonte, como está sua campanha para Bruno Engler?",2020-11-11 10:47:57,pt,,4.0,2.0,,Alessandra Dias,,7466.0,12448.0,824.0,543.0,0.0,False,,,@Lilith_ah
Fora Kalixo! Bruno Engler 28! https://t.co/I2ZCVnZj1p,2020-11-11 10:47:31,pt,,0.0,0.0,,Helder ✝️🇧🇷🇧🇷,Totus tuus  ego sum,18074.0,23261.0,486.0,216.0,0.0,False,,,@HelderReisC
"@nikolas_dm @adriano9270 Fazendo campanha p/ Bruno Engler /28 e Nikolas Ferreira 28000. Vamos juntos, endireitar BH!",2020-11-11 10:46:06,pt,,0.0,0.0,@nikolas_dm,Henrique G Goncalves,Aposentado da VALE como Gerente Geral. Graduado em Adm. Empresa. Pós-graduação em Marketing. Consultor autônomo.,20402.0,107125.0,870.0,907.0,2.0,False,,,@scalongg
@taoquei1 Kalil enganou todo mundo com esse papo tiranico dizendo e batendo no peito que fechou todos em casa. Mentira desde o começo rodei com app e tinha passageiros principalmente pra supermercado que sempre estiveram cheios. Os bairros funcionou tudo. Tem gente que gosta do cabresto...,2020-11-11 10:44:43,pt,,2.0,0.0,@taoquei1,jose batista filho,,972.0,1853.0,280.0,22.0,0.0,False,,,@josebatistafil7
Belo Horizonte não pode reeleger esse tirante. Voto Bruno Engler https://t.co/ZBeb80YgOG,2020-11-11 10:43:25,pt,,0.0,0.0,,Del Alves,,2676.0,114149.0,2265.0,1787.0,0.0,False,,,@Rubensridigued
"Fotógrafa Milena Aurea reflete sobre a relação das mulheres com seus corpos em série de vídeos na internet 

https://t.co/xRVOFOSYwc https://t.co/xKsJyIl1Lh",2020-11-11 10:43:00,pt,,1.0,0.0,,Catanduva na Net,"Notícias de Catanduva, Festas, Eventos, Cinema",31681.0,2278.0,1870.0,1322.0,7.0,False,,,@catanduvananet
"Eu não me afastei de nmg, apenas estou vivendo a minha vida",2020-11-11 10:42:16,pt,,0.0,0.0,,Fulana,10/09❤️ 🌈 pipipipopopo,90611.0,43032.0,1662.0,2532.0,0.0,False,,,@Aurea_lisb
Não reelejam Kalil. Nossa opção é Bruno Engler 28 para prefeito de BH .Vamos ajudar Bolsonaro a mudar o Brasil. https://t.co/ARJDo9Z1Op,2020-11-11 10:41:51,pt,,1.0,0.0,,Silvana Toffalini,,56306.0,1265.0,103.0,129.0,0.0,False,,,@SilvanaToffali1
Caralho 7 da manhã e o sol pocando,2020-11-11 10:41:43,pt,,0.0,0.0,,Fulana,10/09❤️ 🌈 pipipipopopo,90611.0,43032.0,1662.0,2532.0,0.0,False,,,@Aurea_lisb
"Por essas e outras, domingo é Kalil, é 55 https://t.co/lupTP70dBy",2020-11-11 10:41:33,pt,,0.0,0.0,,Max William,"Engenheiro, professor e técnico em contabilidade! Libriano com orgulho. Quer saber mais, siga-me! ''decime que se siente, muchachos'' HAHA'",8480.0,2344.0,1476.0,287.0,0.0,False,,,@Maxlopez_10
"@pamellavic Só me falta o último. O som ao redor, vou assistir.",2020-11-11 10:40:50,pt,,1.0,0.0,@pamellavic,Áurea,Desenvolvi juntamente com os meus amigos a Xikola Yetu. Uma plataforma digital de cursos 100% grátis para os angolanos e esse é o meu contributo à nação!✌🏾,8677.0,9370.0,762.0,592.0,3.0,False,,,@aurea_bianca_
"@taoquei1 Se eu fosse de BH, que é uma cidade linda que vou muito e amo, votaria em Bruno Engler, exatamente porque não ia querer um novo lockdown que vão implantar logo após as eleições, e precisamos de prefeitos que tenha coragem de lutar pelo povo alinhando saúde e economia também.",2020-11-11 10:40:21,pt,,0.0,0.0,@taoquei1,alinepaz2020,,4224.0,1865.0,162.0,59.0,0.0,False,,,@alinepaz2020
"@CarmilatiRenato Russomano-e Sonaira, Crivella e Carlos Bolsonaro, Bruno Engler e Nicolas",2020-11-11 10:38:23,pt,,6.0,3.0,@CarmilatiRenato,Cláudia Regina de Godoy Tavares,,22298.0,110251.0,632.0,1366.0,0.0,False,,,@Reginade6
"Caramba, nossa, meteu o pau em geral em???

Bom dia! 

https://t.co/js1oEn2UtG",2020-11-11 10:35:59,pt,,0.0,0.0,,Ana Lourenço,"Mãe da Angélica e do Netinho, ATLETICANA, teimosa, curiosa, sempre errando e precisando se CORRIGIR... Categoricamente nessa ordem.",5096.0,575.0,215.0,284.0,2.0,False,,,@ceceiaa
Sim voto em BH Bruno  Engler 28 e Nicolas Ferreira 28000 https://t.co/ZmYb8zIaOJ,2020-11-11 10:35:37,pt,,0.0,0.0,,adriananhca@gmail.com,,11592.0,10668.0,411.0,229.0,0.0,False,,,@adriananhca
"Belo Horizonte, veja o que Kalil falou, então é hora de mandar ficar em casa Vote Bruno Engler https://t.co/vtiREmK0s5",2020-11-11 10:35:24,pt,,3.0,1.0,,Del Alves,,2676.0,114149.0,2265.0,1787.0,0.0,False,,,@Rubensridigued
@nikolas_dm @jairbolsonaro Na marcha LGBT kalil DECLARA SEU VIÉS!!!! Cristão não vota em Kalil!!!! https://t.co/hTuD4Gw6iE,2020-11-11 10:32:31,pt,,0.0,0.0,@nikolas_dm,🇧🇷🇧🇷🇧🇷Sandra Soares🇧🇷🇧🇷🇧🇷,"🇧🇷Conservadora, cristã. Formada em História- Mais Mises menos Marx - totalmente aversa a doutrinação esquerdista... 🇧🇷",6961.0,19419.0,288.0,227.0,0.0,False,,,@SandraARSoares
"@nikolas_dm @jairbolsonaro Nikolas...vc tem meu voto!!! 
BH acorda esse é kalil confessando que é corrupto e ainda te chama de idiota 😳😳😳😳 vote em candidatos de direita!!!! https://t.co/ftLaxLFjDO",2020-11-11 10:29:13,pt,,2.0,0.0,@nikolas_dm,🇧🇷🇧🇷🇧🇷Sandra Soares🇧🇷🇧🇷🇧🇷,"🇧🇷Conservadora, cristã. Formada em História- Mais Mises menos Marx - totalmente aversa a doutrinação esquerdista... 🇧🇷",6961.0,19419.0,288.0,227.0,0.0,False,,,@SandraARSoares
