Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
string,time,discrete,discrete,continuous,continuous,discrete,discrete,string,continuous,continuous,continuous,continuous,continuous,discrete,continuous,continuous,discrete
meta title=True,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta,meta
"@_marinas13 Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:47:39,pt,,0.0,0.0,@_marinas13,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@Pedritagueira @laurojardim Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:47:21,pt,,0.0,0.0,@Pedritagueira,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
@aurea___ Acontece,2020-10-30 06:47:14,pt,,0.0,0.0,@aurea_hjk,ً,ela.,3341.0,5007.0,727.0,738.0,4.0,False,,,@gukvirus
@jeoncloses Eu não acredito que nessa Longa estrada sendo army eu confundi eles,2020-10-30 06:46:27,pt,,1.0,0.0,@gukvirus,Aurea,"bts & txt | universitária | lendo HP | sou legal, podem interagir comigo ^^",6808.0,23935.0,1717.0,795.0,0.0,False,,,@aurea_hjk
"@flayferreira @UmCopoDoGalo Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:46:06,pt,,0.0,0.0,@flayferreira,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@em_com Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:45:45,pt,,0.0,0.0,@em_com,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
@jeoncloses CARACA É O YOON KKKKKKKKKKKKKKKKKKKKKKK,2020-10-30 06:45:34,pt,,1.0,0.0,@gukvirus,Aurea,"bts & txt | universitária | lendo HP | sou legal, podem interagir comigo ^^",6808.0,23935.0,1717.0,795.0,0.0,False,,,@aurea_hjk
"@72horas2 Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:45:30,pt,,0.0,0.0,@72horas2,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@GalloMontella @em_com Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:45:06,pt,,0.0,0.0,@GalloMontella,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@MariaSo92340189 @conexaopolitica Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:44:50,pt,,1.0,0.0,@MariaSo92340189,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@cobretticonnor @camara_sette Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:44:32,pt,,0.0,0.0,@cobretticonnor,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@marciojuniosil @Atletico Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:44:23,pt,,0.0,0.0,@marciojuniosil,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@GuilhermeBosse @vinnycardozo Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:44:09,pt,,0.0,0.0,@GuilhermeBosse,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@V_abreeu @ge_galo Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:43:52,pt,,0.0,0.0,@V_abreeu,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@dbelemlopes Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:43:41,pt,,0.0,0.0,@dbelemlopes,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@fabiorossmusica @dbelemlopes Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:43:18,pt,,0.0,0.0,@fabiorossmusica,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@GALAODA13 Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:43:09,pt,,1.0,0.0,@GALAODA13,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@souzaNeyton Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:42:57,pt,,0.0,0.0,@souzaNeyton,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@dido_1908 Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:42:38,pt,,0.0,0.0,@dido_1908,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@AtentoCampos @tomazaraujo13 @camara_sette Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:42:25,pt,,0.0,0.0,@AtentoCampos,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@Cleider_Jacques Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:42:12,pt,,1.0,0.0,@Cleider_Jacques,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@mariei_ Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:42:01,pt,,0.0,0.0,@mariei_,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@paulofsr @alexandrekalil Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:41:32,pt,,0.0,0.0,@paulofsr,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@_Academia_ Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:41:15,pt,,0.0,0.0,@_Academia_,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@haroldogloor @otempo Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:40:59,pt,,0.0,0.0,@haroldogloor,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@HeringerMadalen @fec5588fm @Daniela40796686 @RomeuZema Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:40:48,pt,,1.0,0.0,@HeringerMadalen,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@FabiRibeirojf @alexandrekalil Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:40:38,pt,,0.0,0.0,@FabiRibeirojf,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@GeraldoMachadoJ @camara_sette @alexandre @Atletico Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:40:28,pt,,0.0,0.0,@GeraldoMachadoJ,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@jvnunes_ Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:40:16,pt,,0.0,0.0,@jvnunes_,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@VIVOMUNDODABOLA Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:40:06,pt,,1.0,0.0,@VIVOMUNDODABOLA,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@PATRIOTAPELO Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:39:53,pt,,0.0,0.0,@PATRIOTAPELO,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@FabiRibeirojf @Estadao Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:39:36,pt,,0.0,0.0,@FabiRibeirojf,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@FabiRibeirojf Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:39:25,pt,,0.0,0.0,@FabiRibeirojf,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@FabiRibeirojf Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:39:14,pt,,0.0,0.0,@FabiRibeirojf,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@sindibel Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:39:01,pt,,0.0,0.0,@sindibel,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@lsilveiralg @camara_sette Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:38:48,pt,,0.0,0.0,@lsilveiralg,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
@B_hundred_Hyun Você tem um mosquito conhecido ou me chamou de mosquito?,2020-10-30 06:38:41,pt,,0.0,0.0,@B_hundred_Hyun,Aurea,"bts & txt | universitária | lendo HP | sou legal, podem interagir comigo ^^",6808.0,23934.0,1717.0,795.0,0.0,False,,,@aurea_hjk
"@AlexandreWende9 @alexandrekalil Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:38:28,pt,,0.0,0.0,@AlexandreWende9,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@AlmirAloisio Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:38:11,pt,,0.0,0.0,@AlmirAloisio,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@Falatud40676125 @alexandrekalil Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:38:02,pt,,1.0,0.0,@Falatud40676125,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"olhos de ódio reluzem saudades, lei áurea liberta, não traz igualdade",2020-10-30 06:38:02,pt,,2.0,0.0,,É O SHOFIS NÉ VIDA 😈🐊,SHOTTZ/RAFIS.,1585.0,230.0,149.0,284.0,1.0,False,,,@MATARINDO_99
"@RafaelOrsini_ Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:37:45,pt,,0.0,0.0,@RafaelOrsini_,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@eusbif12354 @elpais_brasil Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:37:29,pt,,0.0,1.0,@eusbif12354,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@jvnmarques Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:37:13,pt,,0.0,0.0,@jvnmarques,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@felipejayme @gabi_moreira @jvnmarques @Atletico Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:36:33,pt,,0.0,0.0,@felipejayme,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@otempo Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:36:23,pt,,0.0,0.0,@otempo,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"lei áurea me quebra muito pprt, Borges deixou o coração nessa música 😔",2020-10-30 06:36:13,pt,,1.0,0.0,,É O SHOFIS NÉ VIDA 😈🐊,SHOTTZ/RAFIS.,1585.0,230.0,149.0,284.0,1.0,False,,,@MATARINDO_99
"@vanufeli Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:36:07,pt,,0.0,0.0,@vanufeli,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@anaxxxtina Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:35:56,pt,,0.0,0.0,@anaxxxtina,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"Se eu fizesse isso n ia ganhar nem um seja bem vinda kkkkkkkk, tudo bem, taxista forever aqui, mesmo sendo flop https://t.co/e4b8g6uclF",2020-10-30 06:35:53,pt,,1.0,0.0,,Aurea,"bts & txt | universitária | lendo HP | sou legal, podem interagir comigo ^^",6808.0,23934.0,1717.0,795.0,0.0,False,,,@aurea_hjk
"@PortalHome Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:35:47,pt,,0.0,0.0,@PortalHome,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@JogadoresGalo Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:35:38,pt,,0.0,0.0,@JogadoresGalo,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@UOLNoticias Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:35:16,pt,,0.0,0.0,@UOLNoticias,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@ocoringadobem @IBOPE_In Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:35:09,pt,,0.0,0.0,@ocoringadobem,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@Codinome_Tatu @glaubermacario Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:34:59,pt,,0.0,0.0,@Codinome_Tatu,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@MarcoSoalheiro Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:34:51,pt,,0.0,0.0,@MarcoSoalheiro,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@gustavsalomao Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:34:41,pt,,0.0,0.0,@gustavsalomao,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@Codinome_Tatu Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:34:31,pt,,0.0,0.0,@Codinome_Tatu,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@agregadorde Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:34:20,pt,,0.0,0.0,@agregadorde,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@almeidoim Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:34:13,pt,,0.0,0.0,@almeidoim,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@thomazsplr Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:34:02,pt,,0.0,0.0,@thomazsplr,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@gazetadopovo Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:33:52,pt,,0.0,0.0,@gazetadopovo,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@UOL Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:33:44,pt,,0.0,0.0,@UOL,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"""Como assim você não gosta do bibidibobidi????"" https://t.co/GqrEO2VwAb",2020-10-30 06:33:44,pt,,1.0,0.0,,Aurea,"bts & txt | universitária | lendo HP | sou legal, podem interagir comigo ^^",6808.0,23934.0,1717.0,795.0,0.0,False,,,@aurea_hjk
"@SnowdoSertao Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:33:36,pt,,0.0,0.0,@SnowdoSertao,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@NabihAlves Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:33:24,pt,,0.0,0.0,@NabihAlves,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@_daguito Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:33:16,pt,,0.0,0.0,@_daguito,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@BlogdoNoblat @UOLNoticias Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:33:07,pt,,0.0,0.0,@BlogdoNoblat,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@o_antagonista Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:32:58,pt,,0.0,0.0,@o_antagonista,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@jornalhojeemdia Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:32:48,pt,,0.0,0.0,@jornalhojeemdia,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@diasjoaoluiz Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:32:35,pt,,0.0,0.0,@diasjoaoluiz,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
"@mateusnjs Kalil não gostou. Mas, esse video está bombando no Whatsapp.  Veja até o final. #kalil #profesdorwendel https://t.co/J476tMmyaz",2020-10-30 06:32:08,pt,,0.0,0.0,@mateusnjs,Carlos Soares,"publicitário, escritor, cineasta, criador da campanha Brasília 60: https://t.co/wVlYyEVSlG",24204.0,26096.0,1261.0,748.0,8.0,False,,,@cacasoares
